,model,capital-common-countries,capital-world,currency,city-in-state,family,gram1-adjective-to-adverb,gram2-opposite,gram3-comparative
0,with_stops_cbow_True_window_8_size_600_noise_5_iters_30,0.15151515151515152,0.10832659660468877,0.0,0.08755573571139036,0.5095238095238095,0.023655913978494623,0.03,0.38813813813813813
0,with_stops_cbow_False_window_8_size_600_noise_5_iters_30,0.021645021645021644,0.029911075181891674,0.0,0.01905147952979327,0.2857142857142857,0.0,0.0,0.044294294294294295
0,with_stops_cbow_True_window_8_size_600_noise_5_iters_100,0.12337662337662338,0.1026677445432498,0.0056179775280898875,0.07701661937576003,0.4095238095238095,0.010752688172043012,0.011666666666666667,0.18468468468468469
0,with_stops_cbow_False_window_8_size_600_noise_5_iters_100,0.010822510822510822,0.04931285367825384,0.0,0.008512363194162952,0.29523809523809524,0.0,0.0,0.018018018018018018
0,with_stops_cbow_True_window_8_size_600_noise_20_iters_10,0.11471861471861472,0.06952303961196443,0.0,0.03688690717470612,0.3904761904761905,0.010752688172043012,0.015,0.2132132132132132
0,with_stops_cbow_False_window_8_size_600_noise_20_iters_10,0.09307359307359307,0.06548100242522231,0.0056179775280898875,0.05472233481961897,0.38333333333333336,0.004301075268817204,0.008333333333333333,0.2132132132132132
0,with_stops_cbow_True_window_8_size_600_noise_20_iters_30,0.22077922077922077,0.16410670978173,0.0,0.12606404539927038,0.45,0.026881720430107527,0.03666666666666667,0.35135135135135137
0,with_stops_cbow_False_window_8_size_600_noise_20_iters_30,0.004329004329004329,0.029911075181891674,0.0,0.0024321037697608433,0.2785714285714286,0.0,0.0,0.025525525525525526
0,with_stops_cbow_True_window_8_size_600_noise_20_iters_100,0.13203463203463203,0.10913500404203719,0.016853932584269662,0.08188082691528172,0.41904761904761906,0.017204301075268817,0.013333333333333334,0.1539039039039039
0,with_stops_cbow_False_window_8_size_600_noise_20_iters_100,0.006493506493506494,0.033144704931285365,0.0,0.0032428050263477908,0.2619047619047619,0.0,0.0016666666666666668,0.017267267267267267
0,with_stops_cbow_True_window_20_size_100_noise_2_iters_10,0.030303030303030304,0.023443815683104285,0.0,0.019862180786380218,0.2785714285714286,0.008602150537634409,0.008333333333333333,0.12912912912912913
0,with_stops_cbow_False_window_20_size_100_noise_2_iters_10,0.11904761904761904,0.05254648342764753,0.0,0.020672882042967168,0.34285714285714286,0.02258064516129032,0.01,0.24324324324324326
0,with_stops_cbow_True_window_20_size_100_noise_2_iters_30,0.1277056277056277,0.07922392886014551,0.0,0.0449939197405756,0.4261904761904762,0.015053763440860216,0.025,0.3160660660660661
0,with_stops_cbow_False_window_20_size_100_noise_2_iters_30,0.11038961038961038,0.05254648342764753,0.0,0.0526955816781516,0.30952380952380953,0.012903225806451613,0.0016666666666666668,0.18018018018018017
0,with_stops_cbow_True_window_20_size_100_noise_2_iters_100,0.07792207792207792,0.068714632174616,0.0,0.05877584110255371,0.38095238095238093,0.012903225806451613,0.005,0.21771771771771772
0,with_stops_cbow_False_window_20_size_100_noise_2_iters_100,0.07575757575757576,0.06224737267582862,0.0,0.05553303607620592,0.3261904761904762,0.011827956989247311,0.0033333333333333335,0.1403903903903904
